State,State Code,Year,Month Code,Deaths_Female,Deaths_Male,Pop_Female,Pop_Male,mor_female,mor_male
Georgia,13,2019,2019/01,3912,3817,5456999,5160424,71.68775365361071,73.96679032575618
Georgia,13,2019,2019/02,3294,3389,5456999,5160424,60.362847785018836,65.67289819596219
Georgia,13,2019,2019/03,3671,3865,5456999,5160424,67.27140686666793,74.89694645246205
Georgia,13,2019,2019/04,3458,3709,5456999,5160424,63.3681626109882,71.87393904066798
Georgia,13,2019,2019/05,3420,3681,5456999,5160424,62.67180917570261,71.33134796675623
Georgia,13,2019,2019/06,3230,3511,5456999,5160424,59.19004199927469,68.03704501800627
Georgia,13,2019,2019/07,3345,3736,5456999,5160424,61.2974273955337,72.39715186194003
Georgia,13,2019,2019/08,3403,3519,5456999,5160424,62.36028263886433,68.19207103912392
Georgia,13,2019,2019/09,3276,3529,5456999,5160424,60.03299615777829,68.38585356552097
Georgia,13,2019,2019/10,3431,3670,5456999,5160424,62.87338517012739,71.11818718771946
Georgia,13,2019,2019/11,3539,3780,5456999,5160424,64.85249493357063,73.24979497808707
Georgia,13,2019,2019/12,3743,3886,5456999,5160424,68.59081337563009,75.30388975789586
Georgia,13,2020,2020/01,3904,4034,5508468,5201549,70.87269999571569,77.55382098678682
Georgia,13,2020,2020/02,3594,3818,5508468,5201549,65.24500096941654,73.40121183132179
Georgia,13,2020,2020/03,3825,4104,5508468,5201549,69.43854443740075,78.89957395383567
Georgia,13,2020,2020/04,4262,4389,5508468,5201549,77.37178467769986,84.37871103396316
Georgia,13,2020,2020/05,4133,4328,5508468,5201549,75.02993572804634,83.205983448392
Georgia,13,2020,2020/06,3594,4078,5508468,5201549,65.24500096941654,78.39972285178895
Georgia,13,2020,2020/07,4345,4895,5508468,5201549,78.8785557073219,94.10658248148772
Georgia,13,2020,2020/08,4703,4977,5508468,5201549,85.37764038930607,95.68303595717353
Georgia,13,2020,2020/09,4101,4412,5508468,5201549,74.44901195758966,84.82088700885063
Georgia,13,2020,2020/10,4025,4483,5508468,5201549,73.06931800275503,86.1858650182859
Georgia,13,2020,2020/11,4066,4548,5508468,5201549,73.81362658365266,87.43549277340269
Georgia,13,2020,2020/12,4917,5540,5508468,5201549,89.26256810423516,106.5067348207236
Hawaii,15,2010,2010/01,383,454,679058,681243,56.40166230277826,66.64288660580732
Hawaii,15,2010,2010/02,330,426,679058,681243,48.596732532419914,62.53275263011877
Hawaii,15,2010,2010/03,429,435,679058,681243,63.17575229214589,63.85386712230438
Hawaii,15,2010,2010/04,367,427,679058,681243,54.045457089085176,62.679543129250504
Hawaii,15,2010,2010/05,366,452,679058,681243,53.89819426322936,66.34930560754385
Hawaii,15,2010,2010/06,331,431,679058,681243,48.743995358275725,63.26670512577744
Hawaii,15,2010,2010/07,347,466,679058,681243,51.10020057196881,68.40437259538814
Hawaii,15,2010,2010/08,343,424,679058,681243,50.511149268545545,62.2391716318553
Hawaii,15,2010,2010/09,350,447,679058,681243,51.54198904953627,65.61535311188518
Hawaii,15,2010,2010/10,345,409,679058,681243,50.80567492025718,60.03731414487929
Hawaii,15,2010,2010/11,372,457,679058,681243,54.78177121836426,67.08325810320252
Hawaii,15,2010,2010/12,381,445,679058,681243,56.107136651066625,65.32177211362172
Hawaii,15,2011,2011/01,408,474,685005,689805,59.56160903935008,68.71507165068388
Hawaii,15,2011,2011/02,374,440,685005,689805,54.59814161940424,63.786142460550444
Hawaii,15,2011,2011/03,439,501,685005,689805,64.08712345165364,72.62922130167222
Hawaii,15,2011,2011/04,383,490,685005,689805,55.91200064233108,71.03456774015845
Hawaii,15,2011,2011/05,407,420,685005,689805,59.41562470346932,60.88677234870725
Hawaii,15,2011,2011/06,379,437,685005,689805,55.32806329880804,63.35123694377396
Hawaii,15,2011,2011/07,371,426,685005,689805,54.16018861176196,61.7565833822602
Hawaii,15,2011,2011/08,356,413,685005,689805,51.970423573550555,59.87199280956212
Hawaii,15,2011,2011/09,337,435,685005,689805,49.19672119181612,63.06129993258965
Hawaii,15,2011,2011/10,393,397,685005,689805,57.371844001138676,57.55249672008756
Hawaii,15,2011,2011/11,359,412,685005,689805,52.40837658119284,59.72702430396996
Hawaii,15,2011,2011/12,396,476,685005,689805,57.809797008780954,69.0050086618682
Hawaii,15,2012,2012/01,441,457,690348,701965,63.88082532288063,65.10296097383772
Hawaii,15,2012,2012/02,417,478,690348,701965,60.404317822315704,68.09456311924383
Hawaii,15,2012,2012/03,407,492,690348,701965,58.955773030413646,70.08896454951457
Hawaii,15,2012,2012/04,409,488,690348,701965,59.245481988794054,69.51913556943722
Hawaii,15,2012,2012/05,413,498,690348,701965,59.82489990555488,70.9437080196306
Hawaii,15,2012,2012/06,414,425,690348,701965,59.96975438474509,60.544329133218895
Hawaii,15,2012,2012/07,356,453,690348,701965,51.568194591713166,64.53313199376038
Hawaii,15,2012,2012/08,402,444,690348,701965,58.23150063446262,63.25101678858633
Hawaii,15,2012,2012/09,355,480,690348,701965,51.42334011252296,68.37947760928252
Hawaii,15,2012,2012/10,416,417,690348,701965,60.259463343125496,59.40467117306419
Hawaii,15,2012,2012/11,365,415,690348,701965,52.871884904425016,59.11975668302551
Hawaii,15,2012,2012/12,398,434,690348,701965,57.652082717701795,61.82644433839294
Hawaii,15,2013,2013/01,414,500,694440,709614,59.616381544841886,70.460842091616
Hawaii,15,2013,2013/02,442,428,694440,709614,63.64840734980704,60.3144808304233
Hawaii,15,2013,2013/03,455,536,694440,709614,65.52041933068372,75.53402272221236
Hawaii,15,2013,2013/04,383,479,694440,709614,55.15235297505904,67.50148672376814
Hawaii,15,2013,2013/05,393,476,694440,709614,56.59236219111802,67.07872167121843
Hawaii,15,2013,2013/06,378,426,694440,709614,54.43234836702955,60.03263746205683
Hawaii,15,2013,2013/07,422,452,694440,709614,60.76838891768907,63.69660125082087
Hawaii,15,2013,2013/08,402,460,694440,709614,57.88837048557111,64.82397472428673
Hawaii,15,2013,2013/09,388,471,694440,709614,55.87235758308853,66.37411325030227
Hawaii,15,2013,2013/10,393,488,694440,709614,56.59236219111802,68.76978188141722
Hawaii,15,2013,2013/11,414,421,694440,709614,59.616381544841886,59.328029041140674
Hawaii,15,2013,2013/12,427,457,694440,709614,61.488393525718564,64.40120967173704
Hawaii,15,2014,2014/01,426,510,701462,718099,60.73030328086197,71.02084810033158
Hawaii,15,2014,2014/02,405,457,701462,718099,57.73655593603075,63.64025016049319
Hawaii,15,2014,2014/03,450,505,701462,718099,64.15172881781194,70.32456527581851
Hawaii,15,2014,2014/04,435,456,701462,718099,62.01333785721821,63.50099359559058
Hawaii,15,2014,2014/05,430,506,701462,718099,61.300540870353636,70.46382184072112
Hawaii,15,2014,2014/06,419,473,701462,718099,59.732387499251566,65.86835519893496
Hawaii,15,2014,2014/07,415,499,701462,718099,59.162149909759904,69.48902588640286
Hawaii,15,2014,2014/08,459,448,701462,718099,65.43476339416819,62.386941076369695
Hawaii,15,2014,2014/09,417,490,701462,718099,59.44726870450573,68.23571680227936
Hawaii,15,2014,2014/10,402,450,701462,718099,57.308877743912,62.665454206174914
Hawaii,15,2014,2014/11,360,454,701462,718099,51.32138305424955,63.22248046578536
Hawaii,15,2014,2014/12,441,460,701462,718099,62.8686942414557,64.05801985520102
Hawaii,15,2015,2015/01,497,569,706231,725372,70.37357465191984,78.44250949857452
Hawaii,15,2015,2015/02,431,484,706231,725372,61.02819049291237,66.72438417804933
Hawaii,15,2015,2015/03,446,503,706231,725372,63.15214143814134,69.34372983793143
Hawaii,15,2015,2015/04,400,463,706231,725372,56.638691872772505,63.82931792239017
Hawaii,15,2015,2015/05,451,505,706231,725372,63.860125086551,69.6194504337085
Hawaii,15,2015,2015/06,453,471,706231,725372,64.14331854591487,64.93220030549843
Hawaii,15,2015,2015/07,438,483,706231,725372,62.0193676006859,66.5865238801608
Hawaii,15,2015,2015/08,455,460,706231,725372,64.42651200527872,63.41573702872457
Hawaii,15,2015,2015/09,423,516,706231,725372,59.89541665545693,71.13591371048234
Hawaii,15,2015,2015/10,432,443,706231,725372,61.16978722259431,61.07211196461953
Hawaii,15,2015,2015/11,394,423,706231,725372,55.78911149468092,58.3149060068489
Hawaii,15,2015,2015/12,423,490,706231,725372,59.89541665545693,67.55154596538053
Hawaii,15,2016,2016/01,430,505,710942,717615,60.48313364522,70.37199612605644
Hawaii,15,2016,2016/02,455,454,710942,717615,63.99959490366303,63.26512126976164
Hawaii,15,2016,2016/03,447,519,710942,717615,62.87432730096126,72.32290294935306
Hawaii,15,2016,2016/04,395,449,710942,717615,55.560087883399774,62.56836883286999
Hawaii,15,2016,2016/05,398,487,710942,717615,55.982063234412934,67.86368735324652
Hawaii,15,2016,2016/06,416,441,710942,717615,58.51391534049191,61.45356493384335
Hawaii,15,2016,2016/07,404,511,710942,717615,56.82601393643926,71.20809905032642
Hawaii,15,2016,2016/08,455,446,710942,717615,63.99959490366303,62.150317370735
Hawaii,15,2016,2016/09,402,478,710942,717615,56.54469703576382,66.60953296684156
Hawaii,15,2016,2016/10,405,506,710942,717615,56.96667238677698,70.51134661343478
Hawaii,15,2016,2016/11,409,483,710942,717615,57.52930618812786,67.3062854037332
Hawaii,15,2016,2016/12,501,517,710942,717615,70.46988361919819,72.0442019745964
Hawaii,15,2017,2017/01,477,564,711451,716087,67.0460790693948,78.76137955304314
Hawaii,15,2017,2017/02,418,460,711451,716087,58.75316782181766,64.23800459999973
Hawaii,15,2017,2017/03,460,522,711451,716087,64.65659616755055,72.89617043739099
Hawaii,15,2017,2017/04,427,487,711451,716087,60.01818818161757,68.00849617434753
Hawaii,15,2017,2017/05,449,521,711451,716087,63.11046017223955,72.75652260130403
Hawaii,15,2017,2017/06,417,517,711451,716087,58.61261000406212,72.19793125695621
Hawaii,15,2017,2017/07,452,474,711451,716087,63.532133625506184,66.19307430521711
Hawaii,15,2017,2017/08,431,507,711451,716087,60.580419452639745,70.80145289608664
Hawaii,15,2017,2017/09,414,483,711451,716087,58.190936550795485,67.44990482999971
Hawaii,15,2017,2017/10,418,468,711451,716087,58.75316782181766,65.35518728869536
Hawaii,15,2017,2017/11,439,516,711451,716087,61.7048819946841,72.05828342086926
Hawaii,15,2017,2017/12,492,577,711451,716087,69.15444633572797,80.57680142217356
Hawaii,15,2018,2018/01,476,566,709489,711002,67.09053981104711,79.60596454018413
Hawaii,15,2018,2018/02,415,512,709489,711002,58.492802566354094,72.01104919536091
Hawaii,15,2018,2018/03,508,552,709489,711002,71.60082820170574,77.63691241374849
Hawaii,15,2018,2018/04,422,509,709489,711002,59.47942815181067,71.58910945398185
Hawaii,15,2018,2018/05,424,493,709489,711002,59.761321176226836,69.33876416662682
Hawaii,15,2018,2018/06,464,494,709489,711002,65.39918166455011,69.4794107470865
Hawaii,15,2018,2018/07,442,499,709489,711002,62.298358395972315,70.18264364938496
Hawaii,15,2018,2018/08,448,460,709489,711002,63.144037469220805,64.69742701145707
Hawaii,15,2018,2018/09,434,484,709489,711002,61.170786298307654,68.07294494248961
Hawaii,15,2018,2018/10,411,483,709489,711002,57.92901651752177,67.93229836202993
Hawaii,15,2018,2018/11,444,491,709489,711002,62.58025142038848,69.05747100570744
Hawaii,15,2018,2018/12,442,542,709489,711002,62.298358395972315,76.23044660915158
Hawaii,15,2019,2019/01,472,549,707832,708040,66.68248963030776,77.53799220383029
Hawaii,15,2019,2019/02,429,492,707832,708040,60.60760180381786,69.48759957064573
Hawaii,15,2019,2019/03,497,604,707832,708040,70.21440115733677,85.30591492006101
Hawaii,15,2019,2019/04,449,509,707832,708040,63.433131025441064,71.8885938647534
Hawaii,15,2019,2019/05,458,537,707832,708040,64.70461917517152,75.84317270210722
Hawaii,15,2019,2019/06,446,507,707832,708040,63.009301642197585,71.60612394779956
Hawaii,15,2019,2019/07,471,508,707832,708040,66.5412131692266,71.74735890627647
Hawaii,15,2019,2019/08,411,494,707832,708040,58.06462550435697,69.77006948759957
Hawaii,15,2019,2019/09,444,500,707832,708040,62.72674872003526,70.6174792384611
Hawaii,15,2019,2019/10,417,498,707832,708040,58.91228427084393,70.33500932150726
Hawaii,15,2019,2019/11,408,477,707832,708040,57.64079612111348,67.3690751934919
Hawaii,15,2019,2019/12,475,507,707832,708040,67.10631901355124,71.60612394779956
Hawaii,15,2020,2020/01,527,530,702640,704366,75.00284640783332,75.24497207417734
Hawaii,15,2020,2020/02,501,522,702640,704366,71.30251622452465,74.10919891079354
Hawaii,15,2020,2020/03,457,553,702640,704366,65.04041899123307,78.5103199189058
Hawaii,15,2020,2020/04,406,511,702640,704366,57.78207901628145,72.5475108111408
Hawaii,15,2020,2020/05,441,520,702640,704366,62.763292724581575,73.82525561994758
Hawaii,15,2020,2020/06,441,513,702640,704366,62.763292724581575,72.83145410198675
Hawaii,15,2020,2020/07,460,527,702640,704366,65.46738016623021,74.81905713790842
Hawaii,15,2020,2020/08,468,582,702640,704366,66.60594329955596,82.62749763617211
Hawaii,15,2020,2020/09,485,586,702640,704366,69.02538995787316,83.195384217864
Hawaii,15,2020,2020/10,465,559,702640,704366,66.1789821245588,79.36214979144366
Hawaii,15,2020,2020/11,441,531,702640,704366,62.763292724581575,75.38694371960032
Hawaii,15,2020,2020/12,439,568,702640,704366,62.47865194125014,80.63989460025044
Idaho,16,2010,2010/01,498,514,782258,785324,63.66186092056585,65.45069296239514
Idaho,16,2010,2010/02,429,458,782258,785324,54.84124163639106,58.319878164935744
Idaho,16,2010,2010/03,523,527,782258,785324,66.8577374728031,67.10606068323392
Idaho,16,2010,2010/04,408,502,782258,785324,52.15670533251178,63.92266122008241
Idaho,16,2010,2010/05,454,468,782258,785324,58.037118188628305,59.593237950196354
Idaho,16,2010,2010/06,428,444,782258,785324,54.71340657430157,56.5371744655709
Idaho,16,2010,2010/07,423,499,782258,785324,54.074231263854124,63.54065328450423
Idaho,16,2010,2010/08,446,469,782258,785324,57.014437691912384,59.720573928722416
Idaho,16,2010,2010/09,485,451,782258,785324,62.00000511340248,57.42852631525332
Idaho,16,2010,2010/10,490,538,782258,785324,62.63918042384993,68.50675644702059
Idaho,16,2010,2010/11,463,493,782258,785324,59.18763374743371,62.77663741334786
Idaho,16,2010,2010/12,486,533,782258,785324,62.127840175491976,67.8700765543903
Idaho,16,2011,2011/01,512,523,791358,793627,64.698909975005,65.89997568127093
Idaho,16,2011,2011/02,492,510,791358,793627,62.171608804106356,64.26192657255865
Idaho,16,2011,2011/03,550,527,791358,793627,69.50078219971239,66.40399079164393
Idaho,16,2011,2011/04,513,509,791358,793627,64.82527503354993,64.1359227949654
Idaho,16,2011,2011/05,539,455,791358,793627,68.11076655571814,57.33171880492977
Idaho,16,2011,2011/06,476,491,791358,793627,60.14976786738745,61.86785479828685
Idaho,16,2011,2011/07,467,513,791358,793627,59.01248234048307,64.6399379053384
Idaho,16,2011,2011/08,443,483,791358,793627,55.97972093540471,60.859824577540834
Idaho,16,2011,2011/09,434,532,791358,793627,54.84243540850032,67.0340096796102
Idaho,16,2011,2011/10,455,528,791358,793627,57.49610163794389,66.52999456923719
Idaho,16,2011,2011/11,527,515,791358,793627,66.59438585317896,64.89194546052491
Idaho,16,2011,2011/12,484,549,791358,793627,61.160688335746904,69.17607389869548
Idaho,16,2012,2012/01,478,478,797116,798612,59.96617807194938,59.85384642354485
Idaho,16,2012,2012/02,496,526,797116,798612,62.224318668801025,65.86427451628576
Idaho,16,2012,2012/03,564,534,797116,798612,70.75507203468504,66.86601253174257
Idaho,16,2012,2012/04,482,507,797116,798612,60.46798709347197,63.48514672957582
Idaho,16,2012,2012/05,496,492,797116,798612,62.224318668801025,61.606887950594285
Idaho,16,2012,2012/06,428,469,797116,798612,53.693565302917015,58.72689115615593
Idaho,16,2012,2012/07,473,546,797116,798612,59.33891679504614,68.3686195549278
Idaho,16,2012,2012/08,443,547,797116,798612,55.57534913362672,68.4938368068599
Idaho,16,2012,2012/09,459,499,797116,798612,57.58258521971708,62.483408714118994
Idaho,16,2012,2012/10,463,536,797116,798612,58.08439424123967,67.11644703560678
Idaho,16,2012,2012/11,488,487,797116,798612,61.22070062575585,60.98080169093377
Idaho,16,2012,2012/12,525,582,797116,798612,65.8624340748398,72.87644062448348
Idaho,16,2013,2013/01,579,591,805052,807084,71.92082002156383,73.22657864608888
Idaho,16,2013,2013/02,502,489,805052,807084,62.356220467746184,60.58848893052024
Idaho,16,2013,2013/03,540,554,805052,807084,67.0764124553445,68.64217355318654
Idaho,16,2013,2013/04,462,509,805052,807084,57.38759732290585,63.066545737494486
Idaho,16,2013,2013/05,481,538,805052,807084,59.74769331670501,66.65972810760714
Idaho,16,2013,2013/06,469,520,805052,807084,58.25710637325291,64.42947698133032
Idaho,16,2013,2013/07,484,546,805052,807084,60.12034005256803,67.65095083039684
Idaho,16,2013,2013/08,479,501,805052,807084,59.499262159462994,62.075323014704786
Idaho,16,2013,2013/09,465,480,805052,807084,57.760244058768876,59.473363367381836
Idaho,16,2013,2013/10,531,566,805052,807084,65.95847224775542,70.12900763737107
Idaho,16,2013,2013/11,482,546,805052,807084,59.871908895326015,67.65095083039684
Idaho,16,2013,2013/12,553,567,805052,807084,68.6912149774176,70.2529104777198
Idaho,16,2014,2014/01,505,567,815968,818496,61.8896819483117,69.27339901477832
Idaho,16,2014,2014/02,490,520,815968,818496,60.05137456370838,63.53115959027289
Idaho,16,2014,2014/03,531,584,815968,818496,65.07608141495744,71.35037923215263
Idaho,16,2014,2014/04,502,533,815968,818496,61.52202047139104,65.11943858002971
Idaho,16,2014,2014/05,519,536,815968,818496,63.6054355072748,65.48596450074282
